seq_id,ct10_id,hh10,quarter,veh_tot,pass_veh,ovrlp_pct,best_geo,veh_phh,mipday_phh,veh_lo,veh_medlo,veh_medhi,veh_hi,veh_vhi,comm_veh,mipdaypass,mipdaybest,mipdaycomm,mipdaytot,pass_vmt,comm_vmt,tot_vmt,passvehage,mpg_eff,glpdaypass,co2eqv_day,co2eqv_hh,pass_hybrd,comm_hybrd,tot_hybrd,pass_elect,comm_elect,tot_elect
34083,25003932300,868,2014_q4,1897.9684,1833.9676,0.3348,503,2.11,57.3677,979,146,155,129,43,64.0008,27.1885,26.7943,34.0907,27.2592,49862.8281,2181.8321,51737.1002,9.26,19.2439,2591.103,23.4646,0.027,16,0,16,0,0,0
34084,25003933200,564,2014_q4,1244.0122,1230.0122,0.3195,319,2.18,67.9009,604,73,85,107,59,14,31.1472,31.1008,31.084,31.147,38311.436,435.176,38747.248,8.9,20.4967,1869.1472,16.9267,0.03,30,0,30,0,0,0
34085,25003933300,630,2014_q4,1620.014,1524.0155,0.3519,157,2.42,73.5917,272,28,43,61,20,95.9985,30.4098,30.1984,33.1243,30.5778,46345.0066,3179.8831,49536.4641,8.98,21.4998,2155.6007,19.5208,0.031,10,0,10,0,0,0
34086,25003933400,1085,2014_q4,2542.25,2491.25,0.3275,666,2.3,79.5582,1244,141,164,314,148,51,34.5905,34.8329,28.5801,34.5663,86173.5831,1457.5851,87876.1762,9.55,20.3052,4243.9186,38.4322,0.0354,32,0,32,0,0,0
34087,25003934200,593,2014_q4,1325.4532,1280.4532,0.3373,336,2.16,67.6888,621,85,100,124,56,45,31.3374,32.1828,58.2335,31.4092,40126.0741,2620.5075,41631.4246,9.01,21.4039,1874.7093,16.9771,0.0286,42,0,42,0,0,0
34088,25003934300,860,2014_q4,1958.6464,1915.6461,0.3182,404,2.23,62.3802,794,96,122,111,43,43.0003,27.9732,28.0776,21.3211,27.9161,53586.7515,916.8137,54677.7688,8.88,20.509,2612.8461,23.6615,0.0275,37,0,37,0,0,0
34089,25003935100,1051,2014_q4,2315.9787,2221.9782,0.3482,621,2.11,61.4575,1085,153,178,197,73,94.0005,29.1268,29.1696,21.9476,28.9979,64719.1146,2063.0854,67158.5187,8.69,20.5584,3148.0616,28.5083,0.0271,45,0,45,0,0,0
34090,25003935200,2222,2014_q4,4604.3161,4054.8156,0.3665,1226,1.82,43.7257,2269,414,331,204,78,549.5005,24.0251,24.1522,29.258,24.4754,97417.3503,16077.2856,112692.4783,8.78,20.7574,4693.1365,42.5003,0.0191,54,2,56,1,0,1
34091,25003935300,1723,2014_q4,2532.287,2442.539,0.3447,746,1.42,38.0106,1452,220,179,179,75,89.748,26.768,26.9593,34.5772,26.8701,65381.884,3103.2345,68042.8049,10.1,20.6486,3166.4133,28.6745,0.0166,15,0,15,0,0,0
34092,25005600100,1568,2014_q4,2905.1528,2843.5608,0.3656,895,1.81,55.0204,1559,242,277,322,130,61.592,30.398,30.1376,29.3495,30.3855,86438.5612,1807.6944,88274.5204,9,20.6524,4185.3993,37.9023,0.0242,46,1,47,0,0,0
34093,25005600202,1912,2014_q4,4551.9788,3825.1932,0.3569,1215,2,65.6382,2076,319,374,456,213,726.7856,32.8191,33.0164,48.5632,34.6798,125539.3982,35295.0344,157861.7144,8.76,20.5012,6123.5026,55.4534,0.029,38,10,48,0,0,0
34094,25005600203,1938,2014_q4,4663.3926,4529.43,0.3764,1545,2.34,78.431,2377,368,459,605,262,133.9626,33.5175,33.7732,35.1158,33.5544,151815.17,4704.2039,156477.3407,8,20.7386,7320.4267,66.2926,0.0342,86,0,86,1,0,1
34095,25005600204,1318,2014_q4,3191.2534,3128.1216,0.363,998,2.37,85.4179,1655,242,278,476,209,63.1318,36.0413,36.4605,37.192,36.0565,112741.569,2347.9979,115065.4282,8.57,20.3928,5528.4873,50.0651,0.038,44,1,45,1,0,1
34096,25005610100,2189,2014_q4,4019.681,3863.161,0.3647,1220,1.76,58.0286,2115,316,340,495,211,156.52,32.9708,33.1205,34.0981,33.0087,127371.5087,5337.0346,132684.4442,8.94,21.2789,5985.8055,54.2065,0.0248,42,0,42,0,0,0
34097,25005610202,1847,2014_q4,4931.5337,4547.7587,0.3722,1503,2.46,84.0897,2351,348,441,632,273,383.775,34.1828,34.4507,48.9613,34.9076,155455.1261,18790.1229,172148.0058,8.18,20.7376,7496.2802,67.8851,0.0368,65,12,77,2,0,2
34098,25005610203,2334,2014_q4,5449.7562,5350.4262,0.3815,1787,2.29,78.6803,2806,428,530,769,329,99.33,34.3582,34.5252,23.8242,34.254,183831.0135,2366.4578,186675.9489,8.16,21.2505,8650.6833,78.3392,0.0336,104,0,104,0,0,0
34099,25005610204,2029,2014_q4,3948.3472,3827.9472,0.3748,1265,1.89,67.4343,1976,277,386,597,244,120.4,35.6795,35.7928,52.7015,36.0259,136579.2421,6345.2606,142242.7614,8.05,20.9334,6524.4583,59.0844,0.0291,54,0,54,0,0,0
34100,25005611101,1676,2014_q4,4127.7579,3906.5292,0.3577,1221,2.33,82.5046,2076,252,368,572,262,221.2287,35.4097,35.6992,39.3566,35.5358,138329.027,8706.8095,146683.1792,8.68,20.9482,6603.3797,59.7991,0.0357,51,1,52,0,0,0
34101,25005611102,1307,2014_q4,3026.3478,2944.62,0.3418,874,2.25,77.6032,1609,196,255,382,189,81.7278,34.4903,34.7157,34.6737,34.4953,101560.8272,2833.8052,104394.7753,8.84,20.9848,4839.7359,43.8279,0.0335,39,0,39,0,0,0
34102,25005611201,1042,2014_q4,2387.7357,2310.2352,0.3381,679,2.22,76.4324,1297,147,188,307,156,77.5005,34.429,34.8771,51.0445,35.0804,79539.0877,3955.9743,83762.7235,8.94,20.8212,3820.0931,34.5941,0.0332,34,0,34,0,0,0
34103,25005611202,2391,2014_q4,5367.3144,5158.7676,0.3594,1630,2.16,74.4293,2839,350,439,746,345,208.5468,34.458,34.47,41.0154,34.5603,177760.814,8553.6304,185495.9959,8.93,20.8611,8521.147,77.1661,0.0323,54,0,54,0,0,0
34104,25005612100,1640,2014_q4,4257.9228,3958.2876,0.3732,1246,2.41,82.1089,2089,268,352,563,262,299.6352,34.0701,34.0853,58.0353,34.8429,134859.2544,17389.4187,148358.3783,8.92,20.5754,6554.4068,59.3556,0.0362,39,0,39,0,0,0
34105,25005612200,3235,2014_q4,7451.6312,7087.26,0.3531,2128,2.19,75.1431,3892,479,573,948,449,364.3712,34.3119,34.331,43.2408,34.5635,243177.3564,15755.7022,257554.455,8.77,20.7955,11693.7461,105.8967,0.0327,77,1,78,1,0,1
34106,25005613100,2620,2014_q4,5686.8732,5090.6152,0.3629,1605,1.94,62.2841,2863,392,440,620,287,596.258,32.1052,32.0033,59.5407,34.9571,163435.2191,35501.6187,198796.5951,9.49,20.5774,7942.4723,71.9257,0.0275,51,2,53,2,0,2
34107,25005613300,2650,2014_q4,6617.1434,6201.9354,0.3565,1914,2.34,76.5306,3388,445,551,770,340,415.208,32.7054,32.7931,55.1291,34.0907,202836.778,22890.0434,225583.0505,9.19,20.5735,9859.1226,89.2826,0.0337,58,0,58,0,0,0
34108,25005613400,1379,2014_q4,3296.8874,2985.4814,0.3455,891,2.16,69.0142,1666,216,264,337,149,311.406,31.951,31.8805,101.8719,35.3405,95389.1162,31723.5209,116513.6492,9.4,20.8046,4585.0062,41.5211,0.0301,23,0,23,0,0,0
34109,25005613600,1568,2014_q4,2280.742,2237.29,0.3299,612,1.43,43.6287,1322,172,165,229,98,43.452,30.5096,30.5676,35.8487,30.6035,68258.823,1557.6977,69798.6878,10.77,20.7378,3291.5113,29.8074,0.019,9,0,9,0,0,0
34110,25005613700,1844,2014_q4,3130.3612,2962.5882,0.3523,901,1.61,47.2884,1745,240,248,293,130,167.773,29.3717,29.2622,38.5129,29.7687,87016.2518,6461.4248,93186.7835,10.04,21.3035,4084.6069,36.9895,0.0201,20,1,21,0,0,0
34111,25005613800,2130,2014_q4,2614.3526,2498.4806,0.3214,679,1.17,34.6534,1481,198,210,227,90,115.872,29.6183,29.5222,34.8511,29.8839,74000.748,4038.2667,78127.0517,11.45,20.8964,3541.3185,32.0696,0.0151,12,0,12,0,0,0
34112,25005613901,1260,2014_q4,1958.367,1951.125,0.3363,555,1.55,45.5698,1131,151,152,185,90,7.242,29.3999,29.2405,38.2633,29.4279,57362.8799,277.1028,57630.6282,10.46,21.0376,2726.6772,24.6923,0.0196,11,0,11,0,0,0
34113,25005613902,1868,2014_q4,4003.8068,3931.3868,0.3566,1231,2.1,63.8816,2263,292,350,413,194,72.42,30.4198,30.3216,37.9531,30.5352,119592.0002,2748.5635,122257.0414,9.88,20.6272,5797.7938,52.5039,0.0281,26,3,29,0,0,0
34114,25005614000,1796,2014_q4,2704.8052,2634.7992,0.3386,754,1.47,45.1677,1533,214,217,262,129,70.006,30.7263,30.8433,46.0511,31.0905,80957.6307,3223.8533,84093.7461,10.78,20.952,3863.9641,34.9914,0.0195,28,1,29,0,0,0
34115,25005614101,2724,2014_q4,4986.884,4908.429,0.3621,1548,1.8,57.937,2768,379,448,572,263,78.455,32.1872,32.3832,41.4818,32.2558,157988.5859,3254.4546,160855.9329,9.65,21.055,7503.6251,67.9516,0.0249,40,0,40,0,0,0
34116,25005614102,2493,2014_q4,6170.6146,5937.6636,0.3554,1825,2.38,80.6032,3194,439,540,761,353,232.951,33.8669,33.9891,52.7865,34.6354,201090.2594,12296.668,213721.7049,9.25,20.7602,9686.3528,87.718,0.0352,52,1,53,0,0,0
34117,25005615100,2472,2014_q4,6877.832,6641.834,0.3417,1963,2.69,87.3421,3588,442,583,786,335,235.998,32.4692,32.4086,31.9736,32.4601,215655.0365,7545.7057,223255.1145,9.75,20.2732,10637.4366,96.3309,0.039,73,0,73,0,0,0
34118,25005616100,2109,2014_q4,6062.7174,5906.718,0.3514,1836,2.8,99.1276,3224,364,503,871,433,155.9994,35.4027,35.4287,31.2225,35.3236,209113.7653,4870.6913,214157.0044,9.36,20.3206,10290.7352,93.1912,0.0442,48,0,48,1,0,1
34119,25005617101,1665,2014_q4,5719.4408,4377.0788,0.334,1277,2.63,88.9687,2393,284,343,551,279,1342.362,33.8284,33.986,81.7398,34.984,148069.5725,109724.4014,200088.9169,9.39,20.3745,7267.395,65.8123,0.0395,54,0,54,1,0,1
34120,25005617102,1497,2014_q4,4215.2188,4034.5876,0.3471,1225,2.7,88.8467,2226,268,328,511,250,180.6312,32.9062,33.1219,40.3007,33.1737,132762.9465,7279.5638,139834.4039,9.5,20.6222,6437.8685,58.3003,0.0389,40,1,41,0,0,0
34121,25005630101,1246,2014_q4,2176.7941,2136.3969,0.3417,608,1.71,56.3725,1150,152,173,259,116,40.3972,32.9664,33.0529,33.4483,32.9726,70429.3148,1351.2177,71774.5611,9.32,21.5739,3264.5624,29.5633,0.0237,19,1,20,0,0,0
34122,25005630102,1897,2014_q4,3121.7342,2935.5558,0.3501,860,1.55,49.6384,1582,232,250,328,161,186.1784,32.0248,32.0635,46.2671,32.5276,94010.5874,8613.9347,101542.5214,9.55,21.1807,4438.502,40.1944,0.0212,13,1,14,0,0,0
34123,25005630200,2763,2014_q4,6787.2267,6376.2291,0.3738,2069,2.31,74.5483,3275,507,598,778,330,410.9976,32.272,32.4358,34.9802,32.384,205773.6655,14376.7782,219797.5495,8.3,20.6782,9951.2159,90.1166,0.0326,104,0,104,0,0,0
34124,25005630300,3064,2014_q4,7067.4679,6905.8791,0.3573,2120,2.25,72.9441,3632,544,612,804,349,161.5888,32.4196,32.5713,37.661,32.4782,223885.8381,6085.5958,229538.6359,8.68,21.0085,10656.9255,96.5074,0.0315,75,0,75,0,0,0
34125,25005630400,1973,2014_q4,4145.6104,3978.7524,0.3525,1225,2.02,61.7629,2138,309,348,410,160,166.858,30.5757,30.5908,36.5223,30.7038,121653.1398,6094.0379,127285.9926,8.8,21.1198,5760.1528,52.163,0.0264,49,0,49,1,0,1
34126,25005631100,3210,2014_q4,6916.2786,6754.272,0.3387,1958,2.1,65.003,3563,511,540,669,317,162.0066,30.9538,30.8945,39.1904,31.0773,209070.3846,6349.1035,214939.2649,9.68,20.8437,10030.384,90.8335,0.0283,69,0,69,1,0,1
34127,25005631200,2617,2014_q4,5877.3988,5629.624,0.3538,1718,2.15,68.1477,2960,427,467,623,283,247.7748,31.6966,31.7123,59.2136,32.5195,178439.9401,14671.6379,191130.0703,8.9,21.2955,8379.2258,75.8809,0.029,69,1,70,0,0,0
34128,25005631300,2023,2014_q4,4323.2651,4042.136,0.3446,1188,2,63.51,2151,304,341,435,196,281.1291,31.755,31.8268,29.8285,31.6581,128358.0287,8385.6594,136866.3589,9.06,21.0777,6089.7473,55.1478,0.0273,50,0,50,0,0,0
34129,25005631400,1210,2014_q4,1418.8216,1304.464,0.3129,341,1.08,35.4053,727,98,98,128,66,114.3576,32.7827,32.7723,35.1388,32.9853,42763.852,4018.3888,46800.2561,10.82,21.7028,1970.4266,17.8439,0.0147,7,0,7,0,0,0
34130,25005631500,1136,2014_q4,2076.7432,2038.624,0.3302,568,1.79,55.7998,1147,149,144,208,94,38.1192,31.1731,31.5589,25.1227,31.0976,63550.2298,957.6572,64581.7293,9.88,21.2422,2991.6961,27.0923,0.0238,13,0,13,0,0,0
34131,25005631600,1441,2014_q4,2432.3201,2325.904,0.3279,626,1.61,50.9761,1290,164,196,245,100,106.4161,31.6622,30.8978,32.6063,31.6928,73643.2376,3469.8353,77087.0345,10.7,20.3883,3612.0379,32.71,0.0227,16,0,16,0,0,0
34132,25005631700,2342,2014_q4,5495.5607,5385.968,0.3523,1606,2.3,72.8297,2809,420,498,588,256,109.5927,31.6651,31.5968,39.1147,31.7604,170547.2153,4286.6856,174541.2061,9.06,20.7233,8229.732,74.5271,0.0318,73,1,74,0,0,0
34133,25005631800,2905,2014_q4,6218.0167,6108.424,0.3501,1820,2.1,67.1297,3289,463,519,676,302,109.5927,31.9665,31.788,38.0203,32.0213,195264.9358,4166.7473,199108.9782,9.24,21.185,9217.1311,83.4688,0.0287,80,0,80,0,0,0
34134,25005632100,2395,2014_q4,6370.516,6063.5821,0.3169,1747,2.53,69.8862,3452,518,489,452,170,306.9339,27.623,27.5633,39.5793,28.2481,167494.3283,12148.2289,179954.973,9.66,20.2297,8279.6224,74.9789,0.0313,63,2,65,1,0,1
34135,25005632200,2676,2014_q4,7161.7539,6618.717,0.3035,1813,2.47,67.6123,3622,536,532,464,190,543.0369,27.3734,27.1753,46.7173,28.6985,181176.7879,25369.2178,205531.5943,9.47,20.3147,8918.5275,80.7647,0.0302,56,5,61,0,0,0
34136,25005633100,1938,2014_q4,5510.2056,5307.3295,0.3376,1614,2.74,84.9627,2823,384,477,575,232,202.8761,31.0083,30.8708,31.2557,31.0163,164571.2653,6341.0345,170906.19,9.57,20.2485,8127.5928,73.6022,0.038,88,0,88,1,0,1
34137,25005633200,2163,2014_q4,6095.9268,5770.821,0.3011,1575,2.67,84.6246,3084,378,495,542,226,325.1058,31.6946,31.802,43.4225,32.1623,182903.8633,14116.9066,196059.0265,9.42,20.1351,9083.8303,82.2617,0.038,76,0,76,0,0,0
34138,25005640100,2024,2014_q4,3797.8595,3747.0104,0.3513,1079,1.85,49.8571,2119,318,294,263,112,50.8491,26.9498,27.0849,38.9727,27.1032,100981.1809,1981.7267,102934.1456,10.38,20.8791,4836.4614,43.7982,0.0216,30,1,31,0,0,0
34139,25005640200,2698,2014_q4,3433.4367,3372.9675,0.3318,897,1.25,32.8824,1972,269,219,242,112,60.4692,26.3059,26.1621,25.9671,26.2992,88728.9458,1570.2098,90296.6385,11.49,20.795,4266.8327,38.6397,0.0143,3,0,3,0,0,0
34140,25005640300,1581,2014_q4,2670.5658,2362.7226,0.3471,675,1.49,40.1898,1341,210,157,186,81,307.8432,26.973,27,99.4628,29.3119,63729.7167,30618.9466,78279.3577,10.95,20.3666,3129.1305,28.3369,0.0179,10,0,10,0,0,0
34141,25005640400,1167,2014_q4,1881.5244,1852.6641,0.3379,510,1.59,39.1412,1071,155,124,117,45,28.8603,24.6171,24.5447,19.6033,24.5761,45607.2174,565.7571,46240.5318,10.91,20.173,2260.8005,20.4734,0.0175,10,0,10,0,0,0
34142,25005640500,2418,2014_q4,3147.2855,3026.3471,0.3586,879,1.25,34.6335,1655,264,234,247,113,120.9384,27.7068,27.758,33.7092,27.9184,83850.3938,4076.7367,87867.1755,10.69,20.9197,4008.2063,36.2977,0.015,18,2,20,0,0,0
34143,25005640600,1855,2014_q4,2553.6594,2520.6762,0.3591,732,1.36,35.2318,1416,238,179,180,77,32.9832,25.9057,25.2116,20.2064,25.851,65299.8814,666.4717,66014.6491,11.15,19.8813,3284.4901,29.7438,0.016,3,0,3,0,0,0
34144,25005640700,1191,2014_q4,2208.6526,2189.4124,0.3386,616,1.84,44.8943,1311,168,143,136,52,19.2402,24.3991,24.3012,8.8379,24.3304,53419.6921,170.043,53737.4012,10.46,20.3988,2618.7688,23.7151,0.0199,7,0,7,0,0,0
34145,25005640800,1417,2014_q4,2495.9174,2292.521,0.3546,652,1.62,44.7802,1263,207,164,192,77,203.3964,27.6421,27.6163,78.4177,31.1603,63370.0947,15949.8779,77773.535,10.32,20.732,3056.636,27.6804,0.0195,8,1,9,0,0,0
34146,25005640901,2192,2014_q4,2315.1027,2273.8737,0.3402,614,1.04,29.5352,1255,195,153,189,87,41.229,28.3992,28.0789,39.7248,28.5799,64576.194,1637.8138,66165.4037,11.28,19.9486,3237.1315,29.3149,0.0134,6,0,6,0,0,0
34147,25005641000,1191,2014_q4,1015.5282,983.9193,0.3449,266,0.83,19.41,580,102,51,59,27,31.6089,23.3856,23.191,34.9664,23.9809,23009.5432,1105.2494,24353.2802,11.78,20.8695,1102.544,9.9845,0.0084,2,0,2,0,0,0
34148,25005641101,1051,2014_q4,816.5635,613.1671,0.3152,154,0.58,15.5361,364,44,26,51,22,203.3964,26.7864,27.4512,38.864,30.0585,16424.5392,7904.7977,24544.674,12.05,21.5463,762.2922,6.9032,0.0066,2,0,2,0,0,0
34149,25005641200,1276,2014_q4,1579.7432,1252.6598,0.3439,344,0.98,26.9607,700,100,94,100,43,327.0834,27.5109,27.4862,36.8737,29.0909,34461.7985,12060.7752,45956.1515,11.24,21.0481,1637.2914,14.827,0.0116,4,3,7,0,0,0
34150,25005641300,2270,2014_q4,2409.9782,2371.4978,0.3532,660,1.04,28.0981,1317,227,168,191,84,38.4804,27.0174,27.083,26.9045,27.0159,64071.7047,1035.2959,65107.7301,11.24,20.905,3064.8962,27.7552,0.0122,10,0,10,0,0,0
34151,25005641400,1151,2014_q4,1254.7413,1184.652,0.34,325,1.03,27.722,677,104,82,83,41,70.0893,26.9146,27.1307,36.4954,27.5154,31884.4347,2557.937,34524.7088,11.67,20.4415,1559.7919,14.1252,0.0123,9,0,9,0,0,0
34152,25005641500,1133,2014_q4,1389.5203,1379.9002,0.3373,379,1.22,33.2861,787,108,91,112,50,9.6201,27.2837,26.9972,15.781,27.2029,37648.7831,151.8148,37798.9818,11,20.3905,1846.3895,16.7206,0.0148,3,0,3,0,0,0
34153,25005641600,992,2014_q4,1662.3583,1659.6097,0.3778,520,1.67,41.5428,922,167,138,103,42,2.7486,24.8759,24.4322,47.8474,24.956,41284.2849,131.5134,41485.8137,10.3,20.5206,2011.8416,18.2189,0.0184,10,0,10,0,0,0
34154,25005641700,2032,2014_q4,3496.8811,3393.8086,0.3606,1013,1.67,44.4779,1924,287,233,277,117,103.0725,26.6335,26.6073,75.4452,27.9823,90389.0013,7776.3254,97850.776,10.22,20.548,4398.9128,39.8358,0.0196,21,0,21,0,0,0
34155,25005641800,937,2014_q4,1376.4845,1311.8924,0.3326,346,1.4,40.2975,698,115,93,111,60,64.5921,28.7839,28.5448,33.2627,28.9951,37761.3797,2148.5076,39911.3057,10.26,20.9361,1803.6469,16.3335,0.0174,10,0,10,0,0,0
34156,25005641900,1127,2014_q4,1335.8103,1309.6986,0.321,335,1.16,32.1209,756,85,90,99,43,26.1117,27.6904,28.0529,29.8907,27.7345,36266.0781,780.497,37048.0308,11.25,21.1612,1713.7984,15.5199,0.0138,12,0,12,0,0,0
34157,25005642000,1391,2014_q4,1773.0964,1672.7725,0.3406,453,1.2,33.6156,970,136,109,149,67,100.3239,28.013,28.1761,45.6835,28.9647,46859.376,4583.1469,51357.2053,11.69,20.6721,2266.7883,20.5277,0.0148,14,0,14,0,0,0
34158,25005642100,2047,2014_q4,2694.3781,2643.529,0.3381,703,1.29,42.1742,1410,199,199,298,143,50.8491,32.6932,32.5076,31.0016,32.6702,86425.4223,1576.4035,88025.8714,9.52,21.3233,4053.098,36.7042,0.0179,32,0,32,0,0,0
34159,25005642200,1417,2014_q4,2294.539,2251.9357,0.3393,630,1.59,45.7778,1253,183,159,194,80,42.6033,28.7911,28.79,58.202,29.2679,64835.7059,2479.5973,67156.338,10.04,21.1304,3068.3673,27.7866,0.0196,14,0,14,0,0,0
34160,25005642300,845,2014_q4,1843.7131,1801.1098,0.3516,527,2.13,60.7012,920,145,142,156,68,42.6033,28.4982,28.7232,35.3248,28.6486,51328.3873,1504.9531,52819.7991,9.09,20.9819,2446.3199,22.1535,0.0262,28,0,28,1,0,1
34161,25005642400,1268,2014_q4,1965.973,1942.6099,0.3734,596,1.53,41.2497,1082,161,138,167,72,23.3631,26.9606,27.0129,47.5351,27.0843,52373.9285,1110.5673,53247.0025,9.9,21.6876,2414.9274,21.8692,0.0172,7,7,14,0,0,0
34162,25005642500,1786,2014_q4,3885.3782,3460.7195,0.3741,1072,1.94,59.6302,1777,294,295,364,155,424.6587,30.7372,30.9988,61.3511,33.3159,106372.8274,26053.2784,129444.8716,9.14,21.4965,4948.3718,44.8117,0.0251,29,1,30,0,0,0
34163,25005644101,2367,2014_q4,5224.981,5158.1838,0.3475,1562,2.18,60.6504,3002,433,432,452,207,66.7972,27.8213,27.9951,28.9649,27.8301,143507.379,1934.7742,145411.7437,9.55,21.0664,6812.15,61.6897,0.0261,38,0,38,0,0,0
34164,25005644102,1861,2014_q4,4362.6451,4290.9603,0.3568,1354,2.31,70.2697,2402,328,376,478,181,71.6848,30.4198,30.705,42.2578,30.5129,130530.1541,3029.2419,133116.9537,9.47,20.9703,6224.5216,56.3683,0.0303,42,0,42,0,0,0
34165,25005644200,2859,2014_q4,6203.8972,5907.3828,0.3415,1796,2.07,56.4439,3487,494,481,483,210,296.5144,27.2676,27.385,26.3814,27.2371,161080.1512,7822.465,168976.1684,10.04,20.4101,7892.177,71.4703,0.025,57,0,57,1,0,1
34166,25005645101,2042,2014_q4,4528.3934,4429.3084,0.3258,1247,2.17,62.4828,2461,362,348,372,160,99.085,28.7939,28.5398,58.2883,29.1091,127537.0631,5775.4962,131817.4563,10.21,20.3871,6255.7645,56.6512,0.0277,44,3,47,0,0,0
34167,25005645102,1965,2014_q4,5405.1445,5177.249,0.3368,1523,2.63,76.2755,2862,420,441,450,183,227.8955,29.0021,29.1713,38.499,29.1566,150151.0932,8773.7489,157595.6361,9.6,20.3596,7374.955,66.7864,0.034,50,0,50,0,0,0
34168,25005645103,2072,2014_q4,5296.4362,5082.4126,0.3312,1480,2.45,70.2753,2834,391,427,429,159,214.0236,28.6838,28.6897,49.6824,29.0037,145782.9065,10633.2061,153616.2466,9.6,20.4427,7131.2845,64.5798,0.0312,34,0,34,0,0,0
34169,25005646101,2891,2014_q4,7990.9668,7316.9187,0.342,2141,2.53,78.3865,3948,555,611,757,347,674.0481,30.9828,31.096,46.3408,31.9611,226698.6287,31235.9282,255400.089,10.08,20.1754,11236.4091,101.7551,0.0352,52,1,53,0,0,0
34170,25005646103,2092,2014_q4,5749.8731,5566.6923,0.3224,1541,2.66,88.0056,2953,362,440,619,278,183.1808,33.0848,33.3314,45.9285,33.3538,184172.9014,8413.2194,191780.1174,9.52,19.9697,9222.6103,83.5185,0.0399,68,0,68,0,0,0
34171,25005646104,1171,2014_q4,2548.5344,2502.7392,0.3091,664,2.14,71.3039,1243,160,173,262,135,45.7952,33.3196,33.2336,26.0424,33.1735,83390.269,1192.6169,84543.8059,9.23,20.7113,4026.3206,36.4617,0.0311,60,0,60,1,0,1
34172,25005650101,2092,2014_q4,4392.9465,4316.8188,0.359,1350,2.06,60.5887,2500,376,350,428,192,76.1277,29.412,29.6389,44.6646,29.6166,126966.2745,3400.2133,130104.1393,9.71,20.6549,6147.0274,55.6665,0.0266,41,0,41,0,0,0
34173,25005650102,1971,2014_q4,3538.7802,3377.5686,0.3426,1008,1.71,54.3919,1961,278,273,354,169,161.2116,31.8081,31.687,58.7828,32.8856,107434.0398,9476.4692,116374.9101,9.77,21.2595,5053.4654,45.7634,0.0232,27,0,27,0,0,0
34174,25005650201,1226,2014_q4,2442.5212,2170.8498,0.3594,674,1.77,47.5958,1281,224,157,168,86,271.6714,26.8903,26.387,33.15,27.1825,58374.8024,9005.9069,66393.8325,10.12,20.9365,2788.1882,25.2494,0.0206,10,0,10,0,0,0
34175,25005650202,916,2014_q4,1554.0915,1506.3251,0.3726,493,1.64,41.0043,909,127,129,105,45,47.7664,25.0026,24.773,21.4458,24.901,37662.0439,1024.3887,38698.4324,10.63,20.4944,1837.6717,16.6417,0.0182,9,0,9,0,0,0
34176,25005650300,1460,2014_q4,2286.6215,2216.4646,0.3533,671,1.52,41.3837,1305,202,170,191,86,70.1569,27.2261,26.8237,36.9338,27.4866,60345.6868,2591.1609,62851.4505,10.58,20.2268,2983.4515,27.0177,0.0185,19,0,19,0,0,0
34177,25005650400,1572,2014_q4,1965.4548,1925.1519,0.309,517,1.22,34.1183,1218,157,125,145,75,40.3029,27.9658,27.9862,34.7634,28.1502,53838.413,1401.0658,55327.9457,11.38,20.6114,2612.0635,23.6544,0.015,8,1,9,0,0,0
34178,25005650500,1332,2014_q4,1824.9587,1759.2799,0.3334,494,1.32,36.2933,1077,159,131,130,69,65.6788,27.4949,27.5067,36.5616,27.785,48371.2249,2401.322,50706.4775,11.04,20.4768,2362.2398,21.3921,0.0161,10,0,10,0,0,0
34179,25005650600,1197,2014_q4,1361.1406,1310.3888,0.2983,328,1.09,31.7514,796,101,84,109,54,50.7518,29.1297,29.0755,40.8504,29.403,38171.2326,2073.2313,40021.6171,11.66,20.0354,1905.1929,17.2531,0.0144,6,0,6,0,0,0
34180,25005650700,887,2014_q4,891.5583,854.2408,0.3293,242,0.96,24.6702,510,85,75,47,22,37.3175,25.6981,25.5047,40.2191,26.1139,21952.3655,1500.8763,23282.0643,12.78,20.7011,1060.4438,9.6032,0.0108,5,0,5,0,0,0
34181,25005650800,1526,2014_q4,2276.2846,1673.2338,0.2994,413,1.1,30.8375,1034,122,110,129,62,603.0508,28.0341,27.8333,32.9898,29.3248,46907.6037,19894.5253,66751.5906,11.85,20.727,2263.1133,20.4944,0.0134,9,0,9,0,0,0
34182,25005650900,1078,2014_q4,1477.6251,1435.8295,0.3244,395,1.33,34.6937,873,151,95,95,39,41.7956,26.0855,26.1707,41.5944,26.324,37454.3304,1738.4629,38897.0031,11.43,20.4432,1832.1155,16.5913,0.0154,5,0,5,0,0,0
34183,25005651001,1185,2014_q4,1986.2707,1935.5189,0.3443,578,1.63,40.2163,1177,179,131,130,58,50.7518,24.6726,24.4809,20.565,24.6035,47754.2836,1043.7108,48869.2112,9.68,21.1426,2258.6717,20.4542,0.0173,22,0,22,0,0,0
34184,25005651002,1497,2014_q4,2542.558,2432.0982,0.3317,695,1.62,43.9665,1478,207,185,179,86,110.4598,27.1398,26.9475,22.7717,26.9295,66006.6587,2515.3574,68469.8157,10.14,20.3988,3235.8177,29.303,0.0196,21,0,21,0,0,0
