muni_id,municipal,owner_type,owner_ty_te,fuel,hybrid,veh_tot,dvmtmpg_vh,dvmt_mean,mpg_mean,glpday_val,year_q
272,SHUTESBURY,1,Noncommercial,Flexfuel,0,35,11,40.5472,17.9701,24.82,2014_q2
272,SHUTESBURY,1,Noncommercial,Gasoline,0,1327,491,33.819,20.9064,794.26,2014_q2
272,SHUTESBURY,1,Noncommercial,Gasoline,1,92,47,48.6053,44.8107,50.98,2014_q2
272,SHUTESBURY,2,Commercial,Diesel,0,1,0,,,,2014_q2
272,SHUTESBURY,2,Commercial,Flexfuel,0,2,1,14.3176,15.5626,0.92,2014_q2
272,SHUTESBURY,2,Commercial,Gasoline,0,11,4,17.1166,18.2092,3.76,2014_q2
272,SHUTESBURY,2,Commercial,Other,0,1,0,,,,2014_q2
273,SOMERSET,1,Noncommercial,Diesel,0,165,46,34.3594,20.3049,77.84,2014_q2
273,SOMERSET,1,Noncommercial,Elect,0,1,0,,,,2014_q2
273,SOMERSET,1,Noncommercial,Flexfuel,0,527,208,30.6837,17.6685,361.22,2014_q2
273,SOMERSET,1,Noncommercial,Gasoline,0,13533,5091,28.8734,20.5928,7138.15,2014_q2
273,SOMERSET,1,Noncommercial,Gasoline,1,137,52,32.746,36.7932,46.28,2014_q2
273,SOMERSET,2,Commercial,Diesel,0,38,3,30.8165,12.1965,7.58,2014_q2
273,SOMERSET,2,Commercial,Flexfuel,0,36,13,39.0706,16.4962,30.79,2014_q2
273,SOMERSET,2,Commercial,Gasoline,0,269,114,29.3726,17.4965,191.38,2014_q2
273,SOMERSET,2,Commercial,Other,0,1,0,,,,2014_q2
274,SOMERVILLE,1,Noncommercial,Diesel,0,317,84,28.1418,25.9456,91.11,2014_q2
274,SOMERVILLE,1,Noncommercial,Elect,0,5,0,14.9591,,,2014_q2
281,SPRINGFIELD,2,Commercial,Elect,0,2,0,,,,2014_q2
274,SOMERVILLE,1,Noncommercial,Flexfuel,0,736,286,25.5691,18.9327,386.25,2014_q2
274,SOMERVILLE,1,Noncommercial,Flexfuel,1,1,1,46.0096,28.9369,1.59,2014_q2
274,SOMERVILLE,1,Noncommercial,Gasoline,0,33230,12973,23.3206,21.9505,13782.7,2014_q2
274,SOMERVILLE,1,Noncommercial,Gasoline,1,1080,389,27.4364,40.7949,261.62,2014_q2
274,SOMERVILLE,1,Noncommercial,Other,0,1,0,,,,2014_q2
274,SOMERVILLE,2,Commercial,Diesel,0,116,8,23.7126,16.2415,11.68,2014_q2
274,SOMERVILLE,2,Commercial,Elect,0,1,0,,,,2014_q2
274,SOMERVILLE,2,Commercial,Flexfuel,0,148,38,51.2977,15.2755,127.61,2014_q2
274,SOMERVILLE,2,Commercial,Gasoline,0,1438,483,31.4972,17.5434,867.17,2014_q2
274,SOMERVILLE,2,Commercial,Gasoline,1,23,6,77.1008,28.0367,16.5,2014_q2
274,SOMERVILLE,2,Commercial,Other,0,9,0,,,,2014_q2
275,SOUTH HADLEY,1,Noncommercial,Diesel,0,135,41,29.3427,20.6391,58.29,2014_q2
275,SOUTH HADLEY,1,Noncommercial,Elect,0,1,0,,,,2014_q2
275,SOUTH HADLEY,1,Noncommercial,Flexfuel,0,479,190,29.4853,17.5486,319.24,2014_q2
275,SOUTH HADLEY,1,Noncommercial,Gasoline,0,11031,4424,27.6184,20.5077,5957.95,2014_q2
275,SOUTH HADLEY,1,Noncommercial,Gasoline,1,205,76,34.7896,42.8111,61.76,2014_q2
275,SOUTH HADLEY,2,Commercial,Diesel,0,49,4,21.0487,13.3009,6.33,2014_q2
275,SOUTH HADLEY,2,Commercial,Flexfuel,0,58,11,35.8153,15.803,24.93,2014_q2
275,SOUTH HADLEY,2,Commercial,Gasoline,0,327,113,31.1197,15.9922,219.89,2014_q2
275,SOUTH HADLEY,2,Commercial,Gasoline,1,4,2,24.4422,43.2604,1.13,2014_q2
275,SOUTH HADLEY,2,Commercial,Other,0,4,0,,,,2014_q2
276,SOUTHAMPTON,1,Noncommercial,Diesel,0,131,62,26.6991,15.4503,107.14,2014_q2
276,SOUTHAMPTON,1,Noncommercial,Flexfuel,0,276,93,33.6016,17.1955,181.73,2014_q2
276,SOUTHAMPTON,1,Noncommercial,Gasoline,0,4739,1947,29.8324,20.0892,2891.29,2014_q2
276,SOUTHAMPTON,1,Noncommercial,Gasoline,1,77,34,35.7018,38.6949,31.37,2014_q2
276,SOUTHAMPTON,1,Noncommercial,Other,0,2,0,,,,2014_q2
276,SOUTHAMPTON,2,Commercial,Diesel,0,15,4,28.3983,14.1285,8.04,2014_q2
276,SOUTHAMPTON,2,Commercial,Flexfuel,0,23,6,40.8879,14.3972,17.04,2014_q2
276,SOUTHAMPTON,2,Commercial,Gasoline,0,128,54,33.3752,15.2,118.57,2014_q2
276,SOUTHAMPTON,2,Commercial,Gasoline,1,1,0,,,,2014_q2
277,SOUTHBOROUGH,1,Noncommercial,Diesel,0,92,31,32.6992,22.5211,45.01,2014_q2
277,SOUTHBOROUGH,1,Noncommercial,Elect,0,4,0,36.5778,,,2014_q2
277,SOUTHBOROUGH,1,Noncommercial,Flexfuel,0,281,97,38.495,17.209,216.98,2014_q2
277,SOUTHBOROUGH,1,Noncommercial,Gasoline,0,6809,2617,33.152,20.0198,4333.66,2014_q2
277,SOUTHBOROUGH,1,Noncommercial,Gasoline,1,256,99,38.8044,37.5307,102.36,2014_q2
277,SOUTHBOROUGH,2,Commercial,Diesel,0,61,4,25.424,12.7759,7.96,2014_q2
277,SOUTHBOROUGH,2,Commercial,Elect,0,1,0,16.802,,,2014_q2
277,SOUTHBOROUGH,2,Commercial,Flexfuel,0,88,21,52.4982,15.8605,69.51,2014_q2
277,SOUTHBOROUGH,2,Commercial,Gasoline,0,398,151,32.3877,17.2178,284.04,2014_q2
277,SOUTHBOROUGH,2,Commercial,Gasoline,1,9,5,41.9698,40.5898,5.17,2014_q2
277,SOUTHBOROUGH,2,Commercial,Other,0,8,0,,,,2014_q2
278,SOUTHBRIDGE,1,Noncommercial,Diesel,0,120,34,26.9058,18.8774,48.46,2014_q2
278,SOUTHBRIDGE,1,Noncommercial,Elect,0,1,0,70.0052,,,2014_q2
278,SOUTHBRIDGE,1,Noncommercial,Flexfuel,0,443,182,35.1457,18.4083,347.48,2014_q2
278,SOUTHBRIDGE,1,Noncommercial,Gasoline,0,10074,3904,30.9692,20.3216,5949.5,2014_q2
278,SOUTHBRIDGE,1,Noncommercial,Gasoline,1,100,32,34.8451,42.5427,26.21,2014_q2
278,SOUTHBRIDGE,1,Noncommercial,Other,0,3,0,,,,2014_q2
278,SOUTHBRIDGE,2,Commercial,Diesel,0,38,5,28.6201,13.5384,10.57,2014_q2
278,SOUTHBRIDGE,2,Commercial,Flexfuel,0,48,13,47.7821,18.1734,34.18,2014_q2
278,SOUTHBRIDGE,2,Commercial,Gasoline,0,269,88,31.7974,17.673,158.33,2014_q2
278,SOUTHBRIDGE,2,Commercial,Gasoline,1,1,0,,,,2014_q2
279,SOUTHWICK,1,Noncommercial,Diesel,0,222,65,28.0132,16.9115,107.67,2014_q2
279,SOUTHWICK,1,Noncommercial,Flexfuel,0,439,153,32.7355,17.2458,290.42,2014_q2
279,SOUTHWICK,1,Noncommercial,Gasoline,0,7201,2628,29.4886,19.7716,3919.55,2014_q2
279,SOUTHWICK,1,Noncommercial,Gasoline,1,84,30,37.7486,39.0502,29,2014_q2
279,SOUTHWICK,1,Noncommercial,Other,0,1,0,,,,2014_q2
279,SOUTHWICK,2,Commercial,Diesel,0,38,9,58.5899,21.6643,24.34,2014_q2
279,SOUTHWICK,2,Commercial,Flexfuel,0,37,6,36.0666,14.5626,14.86,2014_q2
279,SOUTHWICK,2,Commercial,Gasoline,0,174,55,32.1941,17.7886,99.54,2014_q2
279,SOUTHWICK,2,Commercial,Gasoline,1,2,0,,,,2014_q2
279,SOUTHWICK,2,Commercial,Other,0,4,0,,,,2014_q2
280,SPENCER,1,Noncommercial,Diesel,0,186,55,32.8735,13.8061,130.96,2014_q2
280,SPENCER,1,Noncommercial,Flexfuel,0,535,216,34.9266,18.5492,406.71,2014_q2
280,SPENCER,1,Noncommercial,Gasoline,0,7887,3094,33.0538,19.6196,5212.57,2014_q2
280,SPENCER,1,Noncommercial,Gasoline,1,77,27,44.6457,40.6007,29.69,2014_q2
280,SPENCER,1,Noncommercial,Other,0,3,0,,,,2014_q2
280,SPENCER,2,Commercial,Diesel,0,28,6,35.3153,13.2598,15.98,2014_q2
280,SPENCER,2,Commercial,Flexfuel,0,49,19,35.9817,17.1556,39.85,2014_q2
280,SPENCER,2,Commercial,Gasoline,0,181,73,34.8692,17.1827,148.14,2014_q2
280,SPENCER,2,Commercial,Gasoline,1,1,0,,,,2014_q2
280,SPENCER,2,Commercial,Other,0,1,0,,,,2014_q2
281,SPRINGFIELD,1,Noncommercial,Diesel,0,282,86,30.7535,17.3737,152.23,2014_q2
281,SPRINGFIELD,1,Noncommercial,Elect,0,2,0,,,,2014_q2
281,SPRINGFIELD,1,Noncommercial,Flexfuel,0,2519,955,29.7015,18.0288,1573.31,2014_q2
281,SPRINGFIELD,1,Noncommercial,Gasoline,0,72122,26613,27.3789,20.3323,35836.2,2014_q2
281,SPRINGFIELD,1,Noncommercial,Gasoline,1,472,163,35.3978,37.5591,153.62,2014_q2
281,SPRINGFIELD,1,Noncommercial,Other,0,4,0,,,,2014_q2
281,SPRINGFIELD,2,Commercial,Diesel,0,196,15,36.1985,14.2663,38.06,2014_q2
281,SPRINGFIELD,2,Commercial,Flexfuel,0,379,54,39.2842,16.8857,125.63,2014_q2
281,SPRINGFIELD,2,Commercial,Gasoline,0,1749,549,37.2708,18.874,1084.12,2014_q2
281,SPRINGFIELD,2,Commercial,Gasoline,1,10,2,49.9527,35.9372,2.78,2014_q2
281,SPRINGFIELD,2,Commercial,Other,0,15,0,,,,2014_q2
282,STERLING,1,Noncommercial,Diesel,0,132,47,33.6262,17.0067,92.93,2014_q2
282,STERLING,1,Noncommercial,Elect,0,3,0,45.8,,,2014_q2
282,STERLING,1,Noncommercial,Flexfuel,0,312,111,37.273,18.1048,228.52,2014_q2
282,STERLING,1,Noncommercial,Gasoline,0,5951,2438,35.4589,20.122,4296.23,2014_q2
282,STERLING,1,Noncommercial,Gasoline,1,131,46,43.65,39.8472,50.39,2014_q2
282,STERLING,2,Commercial,Diesel,0,36,9,16.9196,12.2902,12.39,2014_q2
282,STERLING,2,Commercial,Flexfuel,0,110,66,50.916,18.4803,181.84,2014_q2
282,STERLING,2,Commercial,Gasoline,0,224,84,37.7144,16.4052,193.11,2014_q2
282,STERLING,2,Commercial,Gasoline,1,5,3,25.94,18.3538,4.24,2014_q2
282,STERLING,2,Commercial,Other,0,1,0,,,,2014_q2
283,STOCKBRIDGE,1,Noncommercial,Diesel,0,29,14,38.8642,23.6564,23,2014_q2
283,STOCKBRIDGE,1,Noncommercial,Flexfuel,0,37,18,27.1148,16.7375,29.16,2014_q2
283,STOCKBRIDGE,1,Noncommercial,Gasoline,0,1487,554,30.0143,20.2038,823.01,2014_q2
283,STOCKBRIDGE,1,Noncommercial,Gasoline,1,46,9,42.3824,41.6876,9.15,2014_q2
283,STOCKBRIDGE,2,Commercial,Diesel,0,9,1,67.0992,12.6602,5.3,2014_q2
283,STOCKBRIDGE,2,Commercial,Flexfuel,0,11,4,55.8578,17.9463,12.45,2014_q2
283,STOCKBRIDGE,2,Commercial,Gasoline,0,105,39,24.4568,19.2069,49.66,2014_q2
283,STOCKBRIDGE,2,Commercial,Gasoline,1,3,1,17.0842,26.2834,0.65,2014_q2
284,STONEHAM,1,Noncommercial,Diesel,0,86,20,25.6603,17.2797,29.7,2014_q2
284,STONEHAM,1,Noncommercial,Elect,0,1,0,,,,2014_q2
284,STONEHAM,1,Noncommercial,Flexfuel,0,614,221,28.5608,18.0739,349.23,2014_q2
284,STONEHAM,1,Noncommercial,Gasoline,0,14340,5786,25.1228,20.6169,7050.53,2014_q2
284,STONEHAM,1,Noncommercial,Gasoline,1,178,68,36.0808,39.3566,62.34,2014_q2
284,STONEHAM,2,Commercial,Diesel,0,36,4,17.9548,12.9404,5.55,2014_q2
284,STONEHAM,2,Commercial,Flexfuel,0,148,40,35.5109,17.6255,80.59,2014_q2
284,STONEHAM,2,Commercial,Gasoline,0,540,176,33.5026,17.4307,338.28,2014_q2
284,STONEHAM,2,Commercial,Gasoline,1,6,1,94.8973,49.4257,1.92,2014_q2
285,STOUGHTON,1,Noncommercial,Diesel,0,175,58,35.1026,17.1261,118.88,2014_q2
285,STOUGHTON,1,Noncommercial,Elect,0,2,0,29.5744,,,2014_q2
285,STOUGHTON,1,Noncommercial,Flexfuel,0,796,286,34.3713,17.6227,557.813,2014_q2
285,STOUGHTON,1,Noncommercial,Gasoline,0,18283,7264,29.4184,20.6264,10360.3,2014_q2
285,STOUGHTON,1,Noncommercial,Gasoline,1,288,109,35.7573,38.8511,100.32,2014_q2
285,STOUGHTON,1,Noncommercial,Other,0,6,1,12.2225,10.5366,1.16,2014_q2
285,STOUGHTON,2,Commercial,Diesel,0,176,32,40.1825,13.3552,96.28,2014_q2
285,STOUGHTON,2,Commercial,Flexfuel,0,109,34,51.88,15.1761,116.23,2014_q2
285,STOUGHTON,2,Commercial,Gasoline,0,803,262,40.3695,17.2962,611.51,2014_q2
285,STOUGHTON,2,Commercial,Gasoline,1,8,1,46.7507,21.6438,2.16,2014_q2
285,STOUGHTON,2,Commercial,Other,0,11,0,,,,2014_q2
286,STOW,1,Noncommercial,Diesel,0,85,32,32.9688,20.6742,51.03,2014_q2
286,STOW,1,Noncommercial,Elect,0,5,0,33.2984,,,2014_q2
286,STOW,1,Noncommercial,Flexfuel,0,234,94,35.8884,16.562,203.69,2014_q2
286,STOW,1,Noncommercial,Gasoline,0,4988,1883,31.54,20.4313,2906.8,2014_q2
286,STOW,1,Noncommercial,Gasoline,1,206,84,40.234,40.704,83.03,2014_q2
286,STOW,2,Commercial,Diesel,0,15,5,21.1608,12.7169,8.32,2014_q2
286,STOW,2,Commercial,Flexfuel,0,31,7,52.8487,16.0495,23.05,2014_q2
286,STOW,2,Commercial,Gasoline,0,165,45,32.8847,16.6159,89.06,2014_q2
286,STOW,2,Commercial,Gasoline,1,5,2,40.7244,27.3318,2.98,2014_q2
286,STOW,2,Commercial,Other,0,1,0,,,,2014_q2
287,STURBRIDGE,1,Noncommercial,Diesel,0,111,31,43.7125,21.9341,61.78,2014_q2
287,STURBRIDGE,1,Noncommercial,Flexfuel,0,393,135,37.5427,18.0071,281.46,2014_q2
287,STURBRIDGE,1,Noncommercial,Gasoline,0,6922,2732,37.4252,20.7487,4927.81,2014_q2
287,STURBRIDGE,1,Noncommercial,Gasoline,1,154,60,50.249,38.8649,77.5748,2014_q2
287,STURBRIDGE,2,Commercial,Diesel,0,14,2,20.3149,12.5789,3.23,2014_q2
287,STURBRIDGE,2,Commercial,Flexfuel,0,39,13,57.0667,19.1351,38.77,2014_q2
287,STURBRIDGE,2,Commercial,Gasoline,0,202,67,36.3375,17.1997,141.55,2014_q2
287,STURBRIDGE,2,Commercial,Other,0,1,0,,,,2014_q2
288,SUDBURY,1,Noncommercial,Diesel,0,168,67,32.573,22.6034,96.5514,2014_q2
288,SUDBURY,1,Noncommercial,Elect,0,12,0,24.8354,,,2014_q2
288,SUDBURY,1,Noncommercial,Flexfuel,0,416,136,34.9938,16.4643,289.06,2014_q2
288,SUDBURY,1,Noncommercial,Gasoline,0,11701,4717,30.5961,19.9663,7228.27,2014_q2
288,SUDBURY,1,Noncommercial,Gasoline,1,555,218,34.1716,40.1499,185.54,2014_q2
288,SUDBURY,2,Commercial,Diesel,0,47,14,38.5927,16.8475,32.07,2014_q2
288,SUDBURY,2,Commercial,Flexfuel,0,65,20,55.6534,16.1924,68.74,2014_q2
288,SUDBURY,2,Commercial,Gasoline,0,459,186,33.2658,18.5608,333.36,2014_q2
288,SUDBURY,2,Commercial,Gasoline,1,9,5,34.8781,30.7567,5.67,2014_q2
288,SUDBURY,2,Commercial,Other,0,2,0,,,,2014_q2
289,SUNDERLAND,1,Noncommercial,Diesel,0,58,22,23.7137,18.5395,28.14,2014_q2
289,SUNDERLAND,1,Noncommercial,Flexfuel,0,87,36,36.1916,17.6832,73.68,2014_q2
289,SUNDERLAND,1,Noncommercial,Gasoline,0,2353,934,32.5976,21.2999,1429.4,2014_q2
289,SUNDERLAND,1,Noncommercial,Gasoline,1,66,27,38.3523,43.3632,23.88,2014_q2
289,SUNDERLAND,2,Commercial,Diesel,0,16,9,32.7646,17.3664,16.98,2014_q2
289,SUNDERLAND,2,Commercial,Flexfuel,0,4,0,,,,2014_q2
289,SUNDERLAND,2,Commercial,Gasoline,0,52,17,42.2381,15.1968,47.25,2014_q2
290,SUTTON,1,Noncommercial,Diesel,0,141,45,40.4986,18.7841,97.02,2014_q2
290,SUTTON,1,Noncommercial,Elect,0,1,0,22.4155,,,2014_q2
290,SUTTON,1,Noncommercial,Flexfuel,0,406,147,36.4146,17.4221,307.25,2014_q2
290,SUTTON,1,Noncommercial,Gasoline,0,6792,2725,34.5393,20.2916,4638.36,2014_q2
290,SUTTON,1,Noncommercial,Gasoline,1,98,37,50.4087,39.6161,47.08,2014_q2
290,SUTTON,1,Noncommercial,Other,0,3,0,,,,2014_q2
290,SUTTON,2,Commercial,Diesel,0,34,8,56.3939,13.0579,34.55,2014_q2
290,SUTTON,2,Commercial,Flexfuel,0,28,14,59.4117,17.2565,48.2,2014_q2
290,SUTTON,2,Commercial,Gasoline,0,174,53,46.3338,16.5869,148.05,2014_q2
290,SUTTON,2,Commercial,Gasoline,1,3,1,80.5074,25.6393,3.14,2014_q2
290,SUTTON,2,Commercial,Other,0,3,0,,,,2014_q2
291,SWAMPSCOTT,1,Noncommercial,Diesel,0,67,14,30.8898,21.7097,19.92,2014_q2
291,SWAMPSCOTT,1,Noncommercial,Elect,0,6,0,20.8733,,,2014_q2
291,SWAMPSCOTT,1,Noncommercial,Flexfuel,0,283,108,29.8159,16.8973,190.57,2014_q2
291,SWAMPSCOTT,1,Noncommercial,Gasoline,0,8586,3380,23.463,20.0738,3950.66,2014_q2
291,SWAMPSCOTT,1,Noncommercial,Gasoline,1,184,62,28.14,40.6212,42.95,2014_q2
291,SWAMPSCOTT,1,Noncommercial,Other,0,1,0,,,,2014_q2
291,SWAMPSCOTT,2,Commercial,Diesel,0,23,4,8.43058,21.6169,1.56,2014_q2
291,SWAMPSCOTT,2,Commercial,Flexfuel,0,37,10,35.6577,14.2346,25.05,2014_q2
291,SWAMPSCOTT,2,Commercial,Gasoline,0,356,135,33.9019,16.9742,269.63,2014_q2
291,SWAMPSCOTT,2,Commercial,Gasoline,1,6,3,63.2191,30.3938,6.24,2014_q2
291,SWAMPSCOTT,2,Commercial,Other,0,2,0,,,,2014_q2
292,SWANSEA,1,Noncommercial,Diesel,0,215,69,31.611,15.8135,137.93,2014_q2
292,SWANSEA,1,Noncommercial,Flexfuel,0,560,202,31.4809,17.3496,366.53,2014_q2
292,SWANSEA,1,Noncommercial,Gasoline,0,12520,4561,29.3022,20.0972,6650.02,2014_q2
292,SWANSEA,1,Noncommercial,Gasoline,1,132,41,37.3039,35.8523,42.66,2014_q2
292,SWANSEA,1,Noncommercial,Other,0,2,1,65.0796,30.6979,2.12,2014_q2
292,SWANSEA,2,Commercial,Diesel,0,62,10,53.778,13.421,40.07,2014_q2
292,SWANSEA,2,Commercial,Flexfuel,0,48,11,66.9479,17.4302,42.25,2014_q2
292,SWANSEA,2,Commercial,Gasoline,0,307,93,35.8458,16.6525,200.19,2014_q2
292,SWANSEA,2,Commercial,Gasoline,1,5,2,40.2178,49.9599,1.61,2014_q2
292,SWANSEA,2,Commercial,Other,0,4,0,,,,2014_q2
293,TAUNTON,1,Noncommercial,Diesel,0,472,151,31.2024,16.1865,291.08,2014_q2
293,TAUNTON,1,Noncommercial,Elect,0,2,0,68.1085,,,2014_q2
293,TAUNTON,1,Noncommercial,Flexfuel,0,1587,576,35.7991,17.3028,1191.73,2014_q2
293,TAUNTON,1,Noncommercial,Gasoline,0,36533,13989,32.0448,20.5202,21845.5,2014_q2
293,TAUNTON,1,Noncommercial,Gasoline,1,345,123,43.3248,38.4124,138.73,2014_q2
293,TAUNTON,1,Noncommercial,Other,0,2,1,6.6301,10.524,0.63,2014_q2
293,TAUNTON,2,Commercial,Diesel,0,122,27,42.9499,13.5711,85.45,2014_q2
293,TAUNTON,2,Commercial,Flexfuel,0,271,85,62.8561,17.038,313.58,2014_q2
293,TAUNTON,2,Commercial,Gasoline,0,895,335,47.1762,17.0513,926.85,2014_q2
293,TAUNTON,2,Commercial,Gasoline,1,11,7,53.7582,40.8143,9.22,2014_q2
293,TAUNTON,2,Commercial,Other,0,8,0,,,,2014_q2
294,TEMPLETON,1,Noncommercial,Diesel,0,149,43,34.2297,15.9346,92.37,2014_q2
294,TEMPLETON,1,Noncommercial,Flexfuel,0,354,134,41.2544,18.6735,296.04,2014_q2
294,TEMPLETON,1,Noncommercial,Gasoline,0,5681,2210,36.7867,20.6225,3942.23,2014_q2
294,TEMPLETON,1,Noncommercial,Gasoline,1,50,16,55.8375,41.7476,21.4,2014_q2
294,TEMPLETON,1,Noncommercial,Other,0,2,0,,,,2014_q2
294,TEMPLETON,2,Commercial,Diesel,0,17,4,22.1887,12.5537,7.07,2014_q2
294,TEMPLETON,2,Commercial,Flexfuel,0,11,1,39.5093,16.6706,2.37,2014_q2
294,TEMPLETON,2,Commercial,Gasoline,0,66,16,33.9689,16.2725,33.4,2014_q2
295,TEWKSBURY,1,Noncommercial,Diesel,0,199,56,27.1984,14.3826,105.9,2014_q2
295,TEWKSBURY,1,Noncommercial,Elect,0,1,0,,,,2014_q2
295,TEWKSBURY,1,Noncommercial,Flexfuel,0,1229,454,34.6057,17.2566,910.43,2014_q2
295,TEWKSBURY,1,Noncommercial,Gasoline,0,20886,8433,30.1861,20.296,12542.4,2014_q2
295,TEWKSBURY,1,Noncommercial,Gasoline,1,265,108,39.4054,38.2405,111.29,2014_q2
295,TEWKSBURY,1,Noncommercial,Other,0,1,0,,,,2014_q2
295,TEWKSBURY,2,Commercial,Diesel,0,76,17,41.502,13.516,52.2,2014_q2
295,TEWKSBURY,2,Commercial,Flexfuel,0,182,76,63.3017,16.2153,296.69,2014_q2
295,TEWKSBURY,2,Commercial,Gasoline,0,754,261,42.5125,17.1578,646.69,2014_q2
295,TEWKSBURY,2,Commercial,Gasoline,1,6,2,59.2034,34.7234,3.41,2014_q2
296,TISBURY,1,Noncommercial,Diesel,0,108,29,17.9136,17.1394,30.31,2014_q2
296,TISBURY,1,Noncommercial,Elect,0,4,0,14.2084,,,2014_q2
296,TISBURY,1,Noncommercial,Flexfuel,0,163,65,19.7539,16.0541,79.98,2014_q2
296,TISBURY,1,Noncommercial,Gasoline,0,3916,1438,19.5305,18.6258,1507.85,2014_q2
296,TISBURY,1,Noncommercial,Gasoline,1,86,35,18.7614,32.5881,20.15,2014_q2
296,TISBURY,1,Noncommercial,Other,0,3,0,,,,2014_q2
296,TISBURY,2,Commercial,Diesel,0,44,3,21.9246,13.7029,4.8,2014_q2
296,TISBURY,2,Commercial,Flexfuel,0,23,7,21.5686,14.5034,10.41,2014_q2
296,TISBURY,2,Commercial,Gasoline,0,229,65,20.0174,15.7043,82.8521,2014_q2
296,TISBURY,2,Commercial,Gasoline,1,4,2,26.4112,20.8784,2.53,2014_q2
297,TOLLAND,1,Noncommercial,Diesel,0,17,6,14.9921,16.9402,5.31,2014_q2
297,TOLLAND,1,Noncommercial,Flexfuel,0,19,4,41.9865,17.1724,9.78,2014_q2
297,TOLLAND,1,Noncommercial,Gasoline,0,434,154,37.5417,19.9532,289.75,2014_q2
297,TOLLAND,1,Noncommercial,Gasoline,1,7,2,63.2915,49.8358,2.54,2014_q2
297,TOLLAND,2,Commercial,Diesel,0,1,0,,,,2014_q2
297,TOLLAND,2,Commercial,Gasoline,0,6,3,5.03027,13.8448,1.09,2014_q2
298,TOPSFIELD,1,Noncommercial,Diesel,0,63,27,36.595,18.5518,53.26,2014_q2
298,TOPSFIELD,1,Noncommercial,Elect,0,1,0,,,,2014_q2
298,TOPSFIELD,1,Noncommercial,Flexfuel,0,194,68,38.331,16.6945,156.13,2014_q2
298,TOPSFIELD,1,Noncommercial,Gasoline,0,4378,1751,31.8333,20.003,2786.59,2014_q2
298,TOPSFIELD,1,Noncommercial,Gasoline,1,96,33,40.0467,37.6615,35.09,2014_q2
298,TOPSFIELD,2,Commercial,Diesel,0,18,3,36.3422,13.0259,8.37,2014_q2
298,TOPSFIELD,2,Commercial,Flexfuel,0,36,11,42.9596,15.6839,30.13,2014_q2
298,TOPSFIELD,2,Commercial,Gasoline,0,237,86,39.2064,16.975,198.63,2014_q2
298,TOPSFIELD,2,Commercial,Gasoline,1,2,0,,,,2014_q2
299,TOWNSEND,1,Noncommercial,Diesel,0,145,48,28.8124,17.3564,79.6821,2014_q2
299,TOWNSEND,1,Noncommercial,Elect,0,1,0,,,,2014_q2
299,TOWNSEND,1,Noncommercial,Flexfuel,0,406,166,38.3567,17.7701,358.31,2014_q2
299,TOWNSEND,1,Noncommercial,Gasoline,0,7017,2689,35.9612,20.2324,4779.44,2014_q2
299,TOWNSEND,1,Noncommercial,Gasoline,1,100,33,48.1639,42.3955,37.49,2014_q2
299,TOWNSEND,1,Noncommercial,Other,0,2,0,,,,2014_q2
299,TOWNSEND,2,Commercial,Diesel,0,18,10,34.2546,13.339,25.68,2014_q2
299,TOWNSEND,2,Commercial,Flexfuel,0,13,7,39.7304,15.874,17.52,2014_q2
299,TOWNSEND,2,Commercial,Gasoline,0,109,28,39.3693,16.4922,66.84,2014_q2
300,TRURO,1,Noncommercial,Diesel,0,32,9,17.2324,16.8029,9.23,2014_q2
300,TRURO,1,Noncommercial,Elect,0,1,0,,,,2014_q2
300,TRURO,1,Noncommercial,Flexfuel,0,90,32,32.3142,16.7296,61.81,2014_q2
300,TRURO,1,Noncommercial,Gasoline,0,1876,709,29.399,19.4777,1070.14,2014_q2
300,TRURO,1,Noncommercial,Gasoline,1,66,29,38.0329,35.5219,31.05,2014_q2
300,TRURO,2,Commercial,Diesel,0,11,0,,,,2014_q2
300,TRURO,2,Commercial,Flexfuel,0,7,4,27.0608,13.5984,7.96,2014_q2
300,TRURO,2,Commercial,Gasoline,0,59,14,29.9241,16.9336,24.74,2014_q2
301,TYNGSBOROUGH,1,Noncommercial,Diesel,0,106,24,35.6921,20.7613,41.26,2014_q2
301,TYNGSBOROUGH,1,Noncommercial,Elect,0,1,0,,,,2014_q2
301,TYNGSBOROUGH,1,Noncommercial,Flexfuel,0,410,151,34.7591,17.6686,297.06,2014_q2
301,TYNGSBOROUGH,1,Noncommercial,Gasoline,0,8856,3505,32.5835,20.3087,5623.47,2014_q2
301,TYNGSBOROUGH,1,Noncommercial,Gasoline,1,155,55,43.8477,41.4297,58.21,2014_q2
301,TYNGSBOROUGH,2,Commercial,Diesel,0,34,6,52.574,11.4457,27.56,2014_q2
301,TYNGSBOROUGH,2,Commercial,Flexfuel,0,46,15,61.1987,16.0964,57.03,2014_q2
301,TYNGSBOROUGH,2,Commercial,Gasoline,0,374,145,36.6233,15.8661,334.7,2014_q2
301,TYNGSBOROUGH,2,Commercial,Gasoline,1,4,2,28.4816,27.2551,2.09,2014_q2
301,TYNGSBOROUGH,2,Commercial,Other,0,3,0,,,,2014_q2
302,TYRINGHAM,1,Noncommercial,Diesel,0,10,5,29.4684,17.2128,8.56,2014_q2
302,TYRINGHAM,1,Noncommercial,Flexfuel,0,18,4,41.5857,18.2194,9.13,2014_q2
302,TYRINGHAM,1,Noncommercial,Gasoline,0,284,103,27.9824,20.367,141.512,2014_q2
